,Número de vistas de página,Usuarios nuevos,Usuarios,Número de sesiones por usuario,Sesiones,Argentina,Otros Paises,mobile,desktop,tablet,Categoría de dispositivo promedio,Categoría de dispositivo std,Windows,Android,Linux,Macintosh,Sistema operativo (not set),iOS,Windows Phone,Chrome OS,Tizen,Sistema operativo promedio,Sistema operativo std,Organic Search,Social,Direct,Referral,Agrupación de canales predeterminada promedio,Agrupación de canales predeterminada std,mediana_de_medianas,lag_90,lag_180,lag_270,lag_360
1311,33.0,20.0,22.0,1.1363636,25.0,30.0,3.0,15.0,18.0,0.0,11.0,7.8740077,15.0,15.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.3,5.8830266,16.0,4.0,13.0,0.0,8.25,6.4951906,17.0,9.0,22.0,30.0,12.0
1312,44.0,18.0,25.0,1.12,28.0,43.0,1.0,31.0,13.0,0.0,14.666667,12.71045,9.0,29.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,4.4,8.639444,23.0,2.0,11.0,8.0,11.0,7.648529,17.0,5.0,71.0,19.0,6.0
1313,30.0,16.0,19.0,1.0526316,20.0,28.0,2.0,21.0,9.0,0.0,10.0,8.602325,8.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.449806,15.0,7.0,8.0,0.0,7.5,5.315073,17.0,4.0,8.0,10.0,17.0
1314,22.0,8.0,15.0,1.0,15.0,20.0,2.0,7.0,15.0,0.0,7.3333335,6.1282587,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,4.749737,11.0,5.0,6.0,0.0,5.5,3.905125,17.0,6.0,18.0,21.0,17.0
1315,15.0,7.0,9.0,1.1111112,10.0,14.0,1.0,13.0,2.0,0.0,5.0,5.715476,2.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.5,3.0083218,11.0,1.0,3.0,0.0,3.75,4.322904,17.0,4.0,117.0,27.0,12.0
1316,18.0,8.0,9.0,1.0,9.0,10.0,8.0,7.0,9.0,2.0,6.0,2.9439204,8.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.8,2.712932,9.0,7.0,2.0,0.0,4.5,3.640055,18.0,3.0,30.0,81.0,28.0
1317,31.0,12.0,18.0,1.0,18.0,23.0,8.0,16.0,15.0,0.0,10.333333,7.3181663,13.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.1,5.752391,12.0,6.0,13.0,0.0,7.75,5.2141633,18.0,12.0,140.0,38.0,39.0
1318,48.0,20.0,28.0,1.1785715,33.0,41.0,7.0,35.0,13.0,0.0,16.0,14.445299,11.0,33.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.8,9.937806,14.0,11.0,23.0,0.0,12.0,8.215838,18.0,10.0,63.0,15.0,13.0
1319,52.0,17.0,22.0,1.0,22.0,49.0,3.0,32.0,20.0,0.0,17.333334,13.1993265,19.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,10.562197,28.0,8.0,14.0,2.0,13.0,9.643651,18.0,9.0,38.0,22.0,31.0
1320,58.0,22.0,31.0,1.1612903,36.0,54.0,4.0,23.0,35.0,0.0,19.333334,14.522014,30.0,18.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,5.8,9.6208105,10.0,7.0,41.0,0.0,14.5,15.724185,18.0,1.0,12.0,6.0,33.0
1321,27.0,15.0,19.0,1.0,19.0,27.0,0.0,12.0,15.0,0.0,9.0,6.4807405,14.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.7,4.960847,12.0,0.0,14.0,1.0,6.75,6.2998013,19.0,4.0,16.0,19.0,21.0
1322,19.0,11.0,11.0,1.0,11.0,15.0,4.0,11.0,8.0,0.0,6.3333335,4.642796,7.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3.6728735,4.0,1.0,14.0,0.0,4.75,5.53963,19.5,26.0,19.0,19.0,59.0
1323,7.0,7.0,7.0,1.0,7.0,4.0,3.0,3.0,4.0,0.0,2.3333333,1.6996732,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.1874342,2.0,0.0,5.0,0.0,1.75,2.046338,19.5,9.0,39.0,25.0,38.0
1324,22.0,10.0,14.0,1.1428572,16.0,20.0,2.0,6.0,16.0,0.0,7.3333335,6.5996633,13.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.2,4.0199504,10.0,2.0,8.0,2.0,5.5,3.5707142,21.0,4.0,106.0,10.0,12.0
1325,30.0,16.0,20.0,1.05,21.0,30.0,0.0,18.0,12.0,0.0,10.0,7.483315,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.1481705,9.0,1.0,20.0,0.0,7.5,8.01561,22.0,7.0,45.0,20.0,11.0
1326,7.0,5.0,7.0,1.0,7.0,6.0,1.0,3.0,4.0,0.0,2.3333333,1.6996732,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,1.1874342,3.0,1.0,2.0,1.0,1.75,0.8291562,20.5,6.0,25.0,10.0,8.0
1327,5.0,3.0,3.0,1.0,3.0,5.0,0.0,5.0,0.0,0.0,1.6666666,2.3570225,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.0,3.0,2.0,0.0,1.25,1.299038,18.0,4.0,5.0,4.0,30.0
1328,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.6666667,0.94280905,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,2.0,0.0,0.5,0.8660254,18.0,5.0,23.0,18.0,42.0
1329,35.0,15.0,19.0,1.0,19.0,33.0,2.0,30.0,5.0,0.0,11.666667,13.123346,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,8.958237,4.0,0.0,31.0,0.0,8.75,12.949421,18.0,6.0,87.0,7.0,42.0
1330,9.0,5.0,6.0,1.0,6.0,6.0,3.0,5.0,4.0,0.0,3.0,2.1602468,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.6401219,6.0,0.0,3.0,0.0,2.25,2.4874685,18.0,18.0,96.0,11.0,27.0
1331,16.0,6.0,11.0,1.0,11.0,12.0,4.0,11.0,5.0,0.0,5.3333335,4.4969125,4.0,9.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.6,2.764055,5.0,1.0,10.0,0.0,4.0,3.9370039,17.5,3.0,51.0,2.0,40.0
1332,29.0,14.0,21.0,1.0952381,23.0,25.0,4.0,15.0,14.0,0.0,9.666667,6.847546,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,5.804309,9.0,7.0,13.0,0.0,7.25,4.710361,17.5,7.0,59.0,2.0,25.0
1333,40.0,15.0,22.0,1.1818181,26.0,36.0,4.0,24.0,16.0,0.0,13.333333,9.977753,15.0,22.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,7.4431176,12.0,9.0,19.0,0.0,10.0,6.819091,18.0,10.0,12.0,4.0,20.0
1334,48.0,20.0,26.0,1.1923077,31.0,41.0,7.0,33.0,15.0,0.0,16.0,13.490738,14.0,32.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.8,9.9579115,14.0,18.0,16.0,0.0,12.0,7.071068,19.0,12.0,14.0,11.0,19.0
1335,30.0,13.0,18.0,1.1111112,20.0,28.0,2.0,21.0,9.0,0.0,10.0,8.602325,7.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.3560996,6.0,12.0,12.0,0.0,7.5,4.974937,25.5,2.0,18.0,17.0,19.0
1336,25.0,6.0,11.0,1.0909091,12.0,25.0,0.0,18.0,7.0,0.0,8.333333,7.408704,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.5722528,3.0,10.0,12.0,0.0,6.25,4.918079,25.0,5.0,161.0,32.0,23.0
1337,15.0,6.0,7.0,1.0,7.0,13.0,2.0,13.0,2.0,0.0,5.0,5.715476,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.879433,5.0,0.0,10.0,0.0,3.75,4.145781,20.5,2.0,103.0,18.0,21.0
1338,23.0,11.0,13.0,1.0,13.0,22.0,1.0,15.0,8.0,0.0,7.6666665,6.1282587,6.0,14.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.3,4.267318,9.0,11.0,3.0,0.0,5.75,4.43706,22.5,10.0,96.0,36.0,32.0
1339,51.0,13.0,15.0,1.0,15.0,50.0,1.0,13.0,38.0,0.0,17.0,15.769168,37.0,7.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,5.1,10.931149,10.0,3.0,38.0,0.0,12.75,15.0229,22.5,11.0,38.0,11.0,12.0
1340,31.0,17.0,23.0,1.0434783,24.0,27.0,4.0,20.0,11.0,0.0,10.333333,8.178563,9.0,19.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.1,5.9236813,10.0,1.0,19.0,1.0,7.75,7.4624057,24.0,3.0,23.0,16.0,8.0
1341,28.0,18.0,20.0,1.05,21.0,28.0,0.0,23.0,5.0,0.0,9.333333,9.877022,5.0,15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.8,4.8538647,2.0,3.0,23.0,0.0,7.0,9.300538,26.5,2.0,15.0,3.0,21.0
1342,41.0,22.0,26.0,1.1153846,29.0,40.0,1.0,25.0,16.0,0.0,13.666667,10.338708,13.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,7.9680614,7.0,9.0,22.0,3.0,10.25,7.1195154,27.5,4.0,4.0,21.0,31.0
1343,51.0,18.0,20.0,1.15,23.0,49.0,2.0,28.0,23.0,0.0,17.0,12.192894,23.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.1,9.994498,22.0,3.0,26.0,0.0,12.75,11.388042,27.5,9.0,33.0,8.0,40.0
1344,17.0,4.0,7.0,1.1428572,8.0,17.0,0.0,2.0,15.0,0.0,5.6666665,6.649979,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,4.4732537,2.0,1.0,13.0,1.0,4.25,5.0682836,27.5,4.0,12.0,35.0,56.0
1345,50.0,11.0,20.0,1.3,26.0,42.0,8.0,20.0,30.0,0.0,16.666666,12.472191,28.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,9.68504,21.0,8.0,21.0,0.0,12.5,8.958237,28.5,10.0,24.0,67.0,17.0
1346,45.0,21.0,30.0,1.0333333,31.0,43.0,2.0,19.0,26.0,0.0,15.0,10.9848385,25.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.5,8.651589,16.0,3.0,26.0,0.0,11.25,10.42533,29.0,15.0,57.0,168.0,11.0
1347,74.0,18.0,25.0,1.08,27.0,73.0,1.0,57.0,17.0,0.0,24.666666,23.893282,16.0,53.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,7.4,15.919799,31.0,22.0,21.0,0.0,18.5,11.368817,29.0,5.0,16.0,5.0,15.0
1348,65.0,18.0,23.0,1.0434783,24.0,63.0,2.0,23.0,42.0,0.0,21.666666,17.172329,42.0,18.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.5,13.001923,32.0,3.0,30.0,0.0,16.25,14.804982,29.5,3.0,19.0,18.0,32.0
1349,27.0,7.0,12.0,1.25,15.0,27.0,0.0,18.0,9.0,0.0,9.0,7.3484693,7.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.7,5.5145264,7.0,2.0,18.0,0.0,6.75,6.977643,28.5,7.0,6.0,44.0,12.0
1350,9.0,7.0,9.0,1.0,9.0,6.0,3.0,5.0,4.0,0.0,3.0,2.1602468,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,1.6401219,5.0,1.0,3.0,0.0,2.25,1.9202864,27.5,4.0,17.0,212.0,27.0
1351,11.0,3.0,5.0,1.4,7.0,10.0,1.0,5.0,6.0,0.0,3.6666667,2.6246693,6.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.1,1.9209373,3.0,0.0,8.0,0.0,2.75,3.269174,27.5,14.0,18.0,46.0,21.0
1352,23.0,12.0,14.0,1.0714285,15.0,21.0,2.0,10.0,13.0,0.0,7.6666665,5.5577774,13.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.3,4.2906876,14.0,4.0,5.0,0.0,5.75,5.1173725,25.0,12.0,18.0,41.0,25.0
1353,35.0,15.0,18.0,1.0555556,19.0,32.0,3.0,20.0,15.0,0.0,11.666667,8.498365,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,7.0887237,14.0,5.0,15.0,1.0,8.75,5.9319053,25.0,5.0,20.0,67.0,18.0
1354,19.0,10.0,14.0,1.1428572,16.0,18.0,1.0,10.0,9.0,0.0,6.3333335,4.4969125,8.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3.5902646,8.0,1.0,10.0,0.0,4.75,4.322904,23.0,19.0,12.0,8.0,17.0
1355,67.0,22.0,30.0,1.1,33.0,66.0,1.0,34.0,33.0,0.0,22.333334,15.797327,32.0,33.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.7,12.907749,33.0,21.0,13.0,0.0,16.75,12.00781,24.0,13.0,11.0,4.0,12.0
1356,13.0,9.0,11.0,1.0,11.0,13.0,0.0,6.0,7.0,0.0,4.3333335,3.091206,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.6095977,2.0,0.0,10.0,1.0,3.25,3.9607449,24.0,4.0,8.0,35.0,13.0
1357,30.0,18.0,20.0,1.05,21.0,25.0,5.0,22.0,8.0,0.0,10.0,9.092121,8.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,5.8651514,11.0,5.0,13.0,1.0,7.5,4.769696,26.5,3.0,29.0,22.0,133.0
1358,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.6666667,0.47140452,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,2.0,0.0,0.5,0.8660254,25.0,18.0,11.0,76.0,29.0
1359,26.0,9.0,15.0,1.2,18.0,23.0,3.0,13.0,13.0,0.0,8.666667,6.1282587,11.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.6,4.758151,13.0,6.0,7.0,0.0,6.5,4.609772,24.5,16.0,72.0,25.0,29.0
1360,41.0,17.0,27.0,1.1111112,30.0,40.0,1.0,28.0,13.0,0.0,13.666667,11.440668,13.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.1,7.9680614,9.0,6.0,26.0,0.0,10.25,9.653367,26.5,12.0,16.0,23.0,26.0
1361,7.0,6.0,7.0,1.0,7.0,5.0,2.0,2.0,5.0,0.0,2.3333333,2.0548046,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.1,1.0,1.0,5.0,0.0,1.75,1.9202864,21.0,10.0,21.0,43.0,10.0
1362,46.0,22.0,27.0,1.074074,29.0,43.0,3.0,31.0,15.0,0.0,15.333333,12.657891,14.0,29.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.6,9.112629,10.0,28.0,8.0,0.0,11.5,10.234745,27.0,4.0,12.0,25.0,8.0
1363,8.0,3.0,8.0,1.0,8.0,8.0,0.0,4.0,4.0,0.0,2.6666667,1.8856181,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.6,3.0,1.0,4.0,0.0,2.0,1.5811388,24.5,7.0,3.0,17.0,10.0
1364,11.0,9.0,11.0,1.0,11.0,8.0,3.0,4.0,7.0,0.0,3.6666667,2.8674417,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2.3,5.0,0.0,6.0,0.0,2.75,2.772634,22.5,4.0,12.0,44.0,69.0
1365,5.0,3.0,4.0,1.25,5.0,4.0,1.0,2.0,3.0,0.0,1.6666666,1.2472191,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.024695,0.0,0.0,5.0,0.0,1.25,2.1650636,18.0,18.0,79.0,92.0,24.0
1366,53.0,15.0,22.0,1.0454545,23.0,50.0,3.0,24.0,29.0,0.0,17.666666,12.657891,28.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,10.392786,18.0,28.0,7.0,0.0,13.25,10.662434,19.5,11.0,51.0,147.0,39.0
1367,21.0,11.0,15.0,1.0666667,16.0,20.0,1.0,15.0,6.0,0.0,7.0,6.164414,6.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.1,3.8065732,6.0,3.0,12.0,0.0,5.25,4.43706,18.0,13.0,81.0,20.0,9.0
1368,11.0,2.0,4.0,1.5,6.0,6.0,5.0,5.0,6.0,0.0,3.6666667,2.6246693,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2.2113345,1.0,5.0,5.0,0.0,2.75,2.2776084,18.0,7.0,12.0,10.0,23.0
1369,100.0,47.0,53.0,1.0754716,57.0,87.0,13.0,77.0,23.0,0.0,33.333332,32.27314,22.0,61.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,10.0,18.606451,19.0,10.0,71.0,0.0,25.0,27.395254,18.0,8.0,9.0,5.0,56.0
1370,22.0,10.0,13.0,1.0,13.0,21.0,1.0,13.0,9.0,0.0,7.3333335,5.436502,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,4.489989,10.0,5.0,7.0,0.0,5.5,3.640055,21.5,3.0,12.0,26.0,47.0
1371,39.0,10.0,13.0,1.1538461,15.0,36.0,3.0,13.0,26.0,0.0,13.0,10.614455,26.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.9,8.178631,18.0,2.0,19.0,0.0,9.75,8.785642,21.5,3.0,9.0,63.0,72.0
1372,4.0,4.0,4.0,1.0,4.0,2.0,2.0,1.0,3.0,0.0,1.3333334,1.2472191,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.48989794,1.0,0.0,3.0,0.0,1.0,1.2247449,21.5,2.0,210.0,69.0,37.0
1373,47.0,19.0,22.0,1.0454545,23.0,46.0,1.0,35.0,12.0,0.0,15.666667,14.522014,11.0,21.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,4.7,7.33553,28.0,16.0,2.0,1.0,11.75,11.098987,21.5,2.0,44.0,108.0,15.0
1374,23.0,15.0,18.0,1.0,18.0,19.0,4.0,16.0,7.0,0.0,7.6666665,6.5489607,7.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.3,4.172529,15.0,2.0,6.0,0.0,5.75,5.7608595,22.5,4.0,78.0,26.0,10.0
1375,71.0,31.0,37.0,1.2162162,45.0,68.0,3.0,51.0,20.0,0.0,23.666666,20.981474,20.0,45.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.1,13.988924,18.0,15.0,38.0,0.0,17.75,13.5346775,22.5,12.0,32.0,21.0,9.0
1376,30.0,20.0,27.0,1.037037,28.0,25.0,5.0,17.0,13.0,0.0,10.0,7.25718,12.0,15.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,5.329165,16.0,3.0,11.0,0.0,7.5,6.344289,24.5,9.0,19.0,2.0,53.0
1377,35.0,16.0,24.0,1.125,27.0,32.0,3.0,13.0,21.0,1.0,11.666667,8.219218,20.0,10.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,3.5,6.2809234,17.0,2.0,16.0,0.0,8.75,7.7902184,26.5,10.0,9.0,34.0,21.0
1378,35.0,12.0,17.0,1.117647,19.0,33.0,2.0,32.0,3.0,0.0,11.666667,14.429907,2.0,29.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.5,8.558621,8.0,2.0,25.0,0.0,8.75,9.83298,26.5,11.0,49.0,17.0,101.0
1379,17.0,9.0,11.0,1.2727273,14.0,11.0,6.0,8.0,9.0,0.0,5.6666665,4.027682,7.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.7,2.9681644,9.0,0.0,5.0,3.0,4.25,3.269174,26.5,8.0,33.0,74.0,37.0
1380,31.0,5.0,10.0,1.1,11.0,30.0,1.0,16.0,15.0,0.0,10.333333,7.3181663,14.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,5.9741106,16.0,1.0,14.0,0.0,7.75,7.292976,26.5,14.0,5.0,83.0,26.0
1381,33.0,21.0,27.0,1.037037,28.0,30.0,3.0,18.0,15.0,0.0,11.0,7.8740077,13.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,6.2297673,17.0,7.0,9.0,0.0,8.25,6.0570207,28.5,23.0,16.0,52.0,25.0
1382,43.0,15.0,22.0,1.1818181,26.0,42.0,1.0,20.0,23.0,0.0,14.333333,10.208928,22.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,8.367198,23.0,3.0,17.0,0.0,10.75,9.549214,30.0,61.0,7.0,15.0,5.0
1383,54.0,26.0,30.0,1.1333333,34.0,52.0,2.0,25.0,29.0,0.0,18.0,12.832251,25.0,20.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,5.4,8.765842,22.0,20.0,10.0,2.0,13.5,8.046739,30.0,29.0,12.0,13.0,63.0
1384,10.0,4.0,9.0,1.0,9.0,9.0,1.0,7.0,3.0,0.0,3.3333333,2.8674417,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.8973666,5.0,1.0,4.0,0.0,2.5,2.0615528,30.0,34.0,5.0,17.0,86.0
1385,26.0,10.0,11.0,1.0909091,12.0,21.0,5.0,6.0,20.0,0.0,8.666667,8.37987,16.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.6,4.8414874,19.0,2.0,4.0,1.0,6.5,7.29726,28.0,6.0,65.0,126.0,20.0
1386,30.0,9.0,9.0,1.0,9.0,30.0,0.0,4.0,26.0,0.0,10.0,11.430952,26.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,7.7201037,24.0,0.0,5.0,1.0,7.5,9.708244,30.0,45.0,8.0,109.0,69.0
1387,40.0,11.0,18.0,1.0555556,19.0,39.0,1.0,28.0,12.0,0.0,13.333333,11.469767,12.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,8.14862,15.0,2.0,23.0,0.0,10.0,9.4604435,30.0,38.0,15.0,39.0,23.0
1388,44.0,18.0,28.0,1.1428572,32.0,42.0,2.0,34.0,10.0,0.0,14.666667,14.26729,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,10.307279,22.0,9.0,12.0,1.0,11.0,7.5166483,30.0,20.0,5.0,34.0,12.0
1389,35.0,17.0,23.0,1.0434783,24.0,33.0,2.0,21.0,14.0,0.0,11.666667,8.730534,14.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.5,6.3757353,10.0,2.0,23.0,0.0,8.75,9.038114,30.5,54.0,6.0,8.0,6.0
1390,46.0,13.0,21.0,1.1428572,24.0,41.0,5.0,37.0,9.0,0.0,15.333333,15.75507,7.0,36.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.6,10.669583,11.0,13.0,22.0,0.0,11.5,7.826238,30.5,16.0,7.0,19.0,15.0
1391,31.0,8.0,12.0,1.0833334,13.0,25.0,6.0,19.0,12.0,0.0,10.333333,7.845735,12.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,6.394529,20.0,2.0,9.0,0.0,7.75,7.8222437,30.5,29.0,4.0,49.0,77.0
1392,14.0,7.0,9.0,1.0,9.0,13.0,1.0,8.0,6.0,0.0,4.6666665,3.3993464,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.8354893,5.0,0.0,9.0,0.0,3.5,3.7749171,30.5,14.0,9.0,23.0,92.0
1393,12.0,6.0,7.0,1.0,7.0,10.0,2.0,9.0,3.0,0.0,4.0,3.7416575,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.7495453,10.0,0.0,2.0,0.0,3.0,4.1231055,30.0,38.0,8.0,64.0,13.0
1394,8.0,5.0,6.0,1.0,6.0,4.0,4.0,1.0,7.0,0.0,2.6666667,3.091206,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.8,1.4,7.0,0.0,1.0,0.0,2.0,2.9154758,30.0,57.0,7.0,41.0,41.0
1395,67.0,34.0,40.0,1.125,45.0,66.0,1.0,51.0,16.0,0.0,22.333334,21.296844,16.0,49.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.7,14.87313,9.0,17.0,41.0,0.0,16.75,15.2376995,30.0,30.0,8.0,8.0,16.0
1396,25.0,8.0,12.0,1.0833334,13.0,24.0,1.0,16.0,9.0,0.0,8.333333,6.5489607,9.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.5,4.4328322,10.0,4.0,11.0,0.0,6.25,4.49305,28.5,67.0,5.0,23.0,118.0
1397,54.0,19.0,23.0,1.3043479,30.0,47.0,7.0,42.0,12.0,0.0,18.0,17.66352,12.0,37.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.4,11.164228,20.0,4.0,30.0,0.0,13.5,12.114041,29.5,11.0,4.0,9.0,37.0
1398,21.0,7.0,13.0,1.0769231,14.0,19.0,2.0,11.0,10.0,0.0,7.0,4.9665546,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,4.2059484,9.0,0.0,12.0,0.0,5.25,5.3560715,28.5,25.0,1.0,132.0,77.0
1399,32.0,9.0,14.0,1.1428572,16.0,29.0,3.0,16.0,16.0,0.0,10.666667,7.5424724,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,6.4,9.0,1.0,22.0,0.0,8.0,8.803409,29.5,22.0,12.0,54.0,97.0
1400,8.0,5.0,6.0,1.0,6.0,6.0,2.0,5.0,3.0,0.0,2.6666667,2.0548046,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.6613247,3.0,0.0,3.0,2.0,2.0,1.2247449,28.5,13.0,1.0,52.0,80.0
1401,10.0,5.0,7.0,1.2857143,9.0,8.0,2.0,3.0,7.0,0.0,3.3333333,2.8674417,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1908903,6.0,0.0,4.0,0.0,2.5,2.598076,25.5,33.0,9.0,22.0,30.0
1402,59.0,28.0,39.0,1.0769231,42.0,57.0,2.0,46.0,13.0,0.0,19.666666,19.362047,13.0,44.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.9,13.269891,19.0,10.0,30.0,0.0,14.75,11.076439,26.5,44.0,5.0,71.0,19.0
1403,25.0,11.0,18.0,1.0,18.0,22.0,3.0,10.0,15.0,0.0,8.333333,6.2360954,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.1234756,17.0,4.0,4.0,0.0,6.25,6.417749,26.0,30.0,4.0,8.0,10.0
1404,92.0,39.0,50.0,1.2,60.0,90.0,2.0,74.0,18.0,0.0,30.666666,31.51014,14.0,62.0,3.0,1.0,0.0,12.0,0.0,0.0,0.0,9.2,18.296448,17.0,18.0,56.0,1.0,23.0,20.211384,28.5,22.0,6.0,18.0,21.0
